Commodity,Year,Month,Pid,Production,Consumption
Renewable energy,1995,1,8,0.001155925,0.001155925
Renewable energy,1996,1,8,0.003610155,0.003610155
Renewable energy,1997,1,8,0.004602241,0.004602241
Renewable energy,1998,1,8,0.004964392,0.004964392
Renewable energy,1999,1,8,0.006852621,0.006852621
Renewable energy,2000,1,8,0.007098083,0.007098083
Renewable energy,2001,1,8,0.006544524,0.006544524
Renewable energy,2002,1,8,0.009117819,0.009117819
Renewable energy,2003,1,8,0.01071097,0.01071097
Renewable energy,2004,1,8,0.009480261,0.009480261
Renewable energy,2005,1,8,0.011096117,0.011096117
Renewable energy,2006,1,8,0.015753614,0.015753614
Renewable energy,2007,1,8,0.015657739,0.015657739
Renewable energy,2008,1,8,0.016493886,0.016493886
Renewable energy,2009,1,8,0.016675713,0.016675713
Renewable energy,2010,1,8,0.019136192,0.040600818
Renewable energy,2011,1,8,0.020696146,0.052375777
Renewable energy,2012,1,8,0.026259034,0.065414922
Renewable energy,2013,1,8,0.026966517,0.070380696
Renewable energy,2014,1,8,0.026912061,0.077710466
Renewable energy,2015,1,8,0.027196447,0.082616138
Renewable energy,2016,1,8,0.022859835,0.081678795
Renewable energy,2017,1,8,0.027104747,0.094728179
Renewable energy,2018,1,8,0.035907223,0.10051359
Renewable energy,2019,1,8,0.073035317,0.138994549
Renewable energy,1965,1,12,0.00296,0.00296
Renewable energy,1966,1,12,0.00284,0.00284
Renewable energy,1967,1,12,0.0029,0.0029
Renewable energy,1968,1,12,0.00282,0.00282
Renewable energy,1969,1,12,0.00281,0.00281
Renewable energy,1970,1,12,0.00261,0.00261
Renewable energy,1971,1,12,0.00263,0.00263
Renewable energy,1972,1,12,0.0028,0.0028
Renewable energy,1973,1,12,0.00338,0.00338
Renewable energy,1974,1,12,0.00429,0.00429
Renewable energy,1975,1,12,0.00489,0.00489
Renewable energy,1976,1,12,0.00484,0.00484
Renewable energy,1977,1,12,0.00429,0.00429
Renewable energy,1978,1,12,0.00405,0.00405
Renewable energy,1979,1,12,0.00418,0.00418
Renewable energy,1980,1,12,0.00385,0.00385
Renewable energy,1981,1,12,0.00404,0.00404
Renewable energy,1982,1,12,0.00516,0.00516
Renewable energy,1983,1,12,0.00431,0.00431
Renewable energy,1984,1,12,0.00441,0.00441
Renewable energy,1985,1,12,0.00456,0.00456
Renewable energy,1986,1,12,0.0046,0.0046
Renewable energy,1987,1,12,0.0047,0.0047
Renewable energy,1988,1,12,0.00731,0.00731
Renewable energy,1989,1,12,0.0081,0.0081
Renewable energy,1990,1,12,0.007595,0.007595
Renewable energy,1991,1,12,0.0072495,0.0072495
Renewable energy,1992,1,12,0.006821,0.006821
Renewable energy,1993,1,12,0.006866,0.006866
Renewable energy,1994,1,12,0.007194,0.007194
Renewable energy,1995,1,12,0.0085365,0.0085365
Renewable energy,1996,1,12,0.009791,0.009791
Renewable energy,1997,1,12,0.0103515,0.0103515
Renewable energy,1998,1,12,0.011346,0.011346
Renewable energy,1999,1,12,0.012171,0.012171
Renewable energy,2000,1,12,0.0107025,0.0107025
Renewable energy,2001,1,12,0.011312562,0.011312562
Renewable energy,2002,1,12,0.018346674,0.018346674
Renewable energy,2003,1,12,0.024117606,0.024117606
Renewable energy,2004,1,12,0.035893605,0.035893605
Renewable energy,2005,1,12,0.05087831,0.051166237
Renewable energy,2006,1,12,0.059584358,0.062990753
Renewable energy,2007,1,12,0.069240628,0.082230114
Renewable energy,2008,1,12,0.069313276,0.100459594
Renewable energy,2009,1,12,0.070973036,0.116684215
Renewable energy,2010,1,12,0.078886033,0.147862309
Renewable energy,2011,1,12,0.103093047,0.175888845
Renewable energy,2012,1,12,0.122723155,0.187548128
Renewable energy,2013,1,12,0.151507328,0.212961258
Renewable energy,2014,1,12,0.167432957,0.226351043
Renewable energy,2015,1,12,0.197834571,0.251341135
Renewable energy,2016,1,12,0.21867619,0.264341607
Renewable energy,2017,1,12,0.231149456,0.282713024
Renewable energy,2018,1,12,0.28850879,0.345565221
Renewable energy,2019,1,12,0.365945217,0.421686265
Renewable energy,1965,1,13,0,0
Renewable energy,1966,1,13,0,0
Renewable energy,1967,1,13,0,0
Renewable energy,1968,1,13,0,0
Renewable energy,1969,1,13,0,0
Renewable energy,1970,1,13,0,0
Renewable energy,1971,1,13,0,0
Renewable energy,1972,1,13,0,0
Renewable energy,1973,1,13,0,0
Renewable energy,1974,1,13,0,0
Renewable energy,1975,1,13,0,0
Renewable energy,1976,1,13,0,0
Renewable energy,1977,1,13,0,0
Renewable energy,1978,1,13,0,0
Renewable energy,1979,1,13,0,0
Renewable energy,1980,1,13,0,0
Renewable energy,1981,1,13,0,0
Renewable energy,1982,1,13,0,0
Renewable energy,1983,1,13,0,0
Renewable energy,1984,1,13,0,0
Renewable energy,1985,1,13,0,0
Renewable energy,1986,1,13,0.01287501,0.01287501
Renewable energy,1987,1,13,0.00905816,0.00905816
Renewable energy,1988,1,13,0.0104696,0.0104696
Renewable energy,1989,1,13,0.0110445,0.0110445
Renewable energy,1990,1,13,0.01142485,0.011690453
Renewable energy,1991,1,13,0.01225832,0.012553124
Renewable energy,1992,1,13,0.01329164,0.013618154
Renewable energy,1993,1,13,0.01362111,0.013996443
Renewable energy,1994,1,13,0.01211555,0.012380193
Renewable energy,1995,1,13,0.01859221,0.01906463
Renewable energy,1996,1,13,0.01595444,0.01641776
Renewable energy,1997,1,13,0.01733389,0.017882587
Renewable energy,1998,1,13,0.01889777,0.019459085
Renewable energy,1999,1,13,0.016499118,0.017159833
Renewable energy,2000,1,13,0.015982793,0.0166954
Renewable energy,2001,1,13,0.018328327,0.019145791
Renewable energy,2002,1,13,0.017100899,0.017946643
Renewable energy,2003,1,13,0.020526725,0.021404406
Renewable energy,2004,1,13,0.029252528,0.030147276
Renewable energy,2005,1,13,0.036695302,0.040099302
Renewable energy,2006,1,13,0.048235246,0.060463746
Renewable energy,2007,1,13,0.058551476,0.072820527
Renewable energy,2008,1,13,0.060284675,0.077720423
Renewable energy,2009,1,13,0.059319957,0.081433263
Renewable energy,2010,1,13,0.062102578,0.083669717
Renewable energy,2011,1,13,0.061825605,0.083495212
Renewable energy,2012,1,13,0.068688178,0.090134069
Renewable energy,2013,1,13,0.077085154,0.095951265
Renewable energy,2014,1,13,0.082155597,0.10556782
Renewable energy,2015,1,13,0.093630423,0.121494712
Renewable energy,2016,1,13,0.099785707,0.122898605
Renewable energy,2017,1,13,0.11485274,0.135028225
Renewable energy,2018,1,13,0.110246342,0.131320827
Renewable energy,2019,1,13,0.121000942,0.142379801
Renewable energy,1965,1,14,,
Renewable energy,1966,1,14,,
Renewable energy,1967,1,14,,
Renewable energy,1968,1,14,,
Renewable energy,1969,1,14,,
Renewable energy,1970,1,14,,
Renewable energy,1971,1,14,,
Renewable energy,1972,1,14,,
Renewable energy,1973,1,14,,
Renewable energy,1974,1,14,,
Renewable energy,1975,1,14,,
Renewable energy,1976,1,14,,
Renewable energy,1977,1,14,,
Renewable energy,1978,1,14,,
Renewable energy,1979,1,14,,
Renewable energy,1980,1,14,,
Renewable energy,1981,1,14,,
Renewable energy,1982,1,14,,
Renewable energy,1983,1,14,,
Renewable energy,1984,1,14,,
Renewable energy,1985,1,14,0,0
Renewable energy,1986,1,14,0,0
Renewable energy,1987,1,14,0,0
Renewable energy,1988,1,14,0,0
Renewable energy,1989,1,14,0,0
Renewable energy,1990,1,14,0,0
Renewable energy,1991,1,14,0,0
Renewable energy,1992,1,14,0,0
Renewable energy,1993,1,14,0,0
Renewable energy,1994,1,14,0,0
Renewable energy,1995,1,14,0,0
Renewable energy,1996,1,14,0,0
Renewable energy,1997,1,14,0,0
Renewable energy,1998,1,14,0,0
Renewable energy,1999,1,14,0,0
Renewable energy,2000,1,14,0,0
Renewable energy,2001,1,14,0,0
Renewable energy,2002,1,14,0,0
Renewable energy,2003,1,14,0,0
Renewable energy,2004,1,14,0,0
Renewable energy,2005,1,14,0,0
Renewable energy,2006,1,14,0,0
Renewable energy,2007,1,14,0,0
Renewable energy,2008,1,14,0,0
Renewable energy,2009,1,1.40E+01,1.98E-05,1.98E-05
Renewable energy,2010,1,1.40E+01,4.69E-06,4.69E-06
Renewable energy,2011,1,14,0,0
Renewable energy,2012,1,14,0,0
Renewable energy,2013,1,14,0.000632277,0.000632277
Renewable energy,2014,1,14,0.000844707,0.000844707
Renewable energy,2015,1,14,0.000911625,0.000911625
Renewable energy,2016,1,14,0.001315891,0.001315891
Renewable energy,2017,1,14,0.00130005,0.00130005
Renewable energy,2018,1,14,0.001812379,0.001812379
Renewable energy,2019,1,14,0.002313677,0.002313677
Renewable energy,1965,1,16,,
Renewable energy,1966,1,16,,
Renewable energy,1967,1,16,,
Renewable energy,1968,1,16,,
Renewable energy,1969,1,16,,
Renewable energy,1970,1,16,,
Renewable energy,1971,1,16,,
Renewable energy,1972,1,16,,
Renewable energy,1973,1,16,,
Renewable energy,1974,1,16,,
Renewable energy,1975,1,16,,
Renewable energy,1976,1,16,,
Renewable energy,1977,1,16,,
Renewable energy,1978,1,16,,
Renewable energy,1979,1,16,,
Renewable energy,1980,1,16,,
Renewable energy,1981,1,16,,
Renewable energy,1982,1,16,,
Renewable energy,1983,1,16,,
Renewable energy,1984,1,16,,
Renewable energy,1985,1,16,,
Renewable energy,1986,1,16,,
Renewable energy,1987,1,16,,
Renewable energy,1988,1,16,,
Renewable energy,1989,1,16,,
Renewable energy,1990,1,16,,
Renewable energy,1991,1,16,,
Renewable energy,1992,1,16,,
Renewable energy,1993,1,16,,
Renewable energy,1994,1,16,,
Renewable energy,1995,1,16,,
Renewable energy,1996,1,16,,
Renewable energy,1997,1,16,,
Renewable energy,1998,1,16,,
Renewable energy,1999,1,16,,
Renewable energy,2000,1,16,,
Renewable energy,2001,1,16,,
Renewable energy,2002,1,16,,
Renewable energy,2003,1,16,,
Renewable energy,2004,1,16,,
Renewable energy,2005,1,16,,
Renewable energy,2006,1,16,,
Renewable energy,2007,1,16,,
Renewable energy,2008,1,16,,
Renewable energy,2009,1,16,,
Renewable energy,2010,1,16,,
Renewable energy,2011,1,16,,
Renewable energy,2012,1,16,,
Renewable energy,2013,1,16,,
Renewable energy,2014,1,16,,
Renewable energy,2015,1,16,,
Renewable energy,2016,1,16,,
Renewable energy,2017,1,16,,
Renewable energy,2018,1,16,,
Renewable energy,2019,1,16,,
Renewable energy,1971,1,17,0,0
Renewable energy,1972,1,17,0,0
Renewable energy,1973,1,17,0,0
Renewable energy,1974,1,17,0,0
Renewable energy,1975,1,17,0,0
Renewable energy,1976,1,17,0,0
Renewable energy,1977,1,17,0,0
Renewable energy,1978,1,17,0,0
Renewable energy,1979,1,17,0,0
Renewable energy,1980,1,17,0,0
Renewable energy,1981,1,17,0,0
Renewable energy,1982,1,17,0,0
Renewable energy,1983,1,17,0,0
Renewable energy,1984,1,17,0,0
Renewable energy,1985,1,17,0,0
Renewable energy,1986,1,17,0,0
Renewable energy,1987,1,17,0,0
Renewable energy,1988,1,17,0,0
Renewable energy,1989,1,17,0,0
Renewable energy,1990,1,17,0,0
Renewable energy,1991,1,17,0,0
Renewable energy,1992,1,17,0,0
Renewable energy,1993,1,17,0,0
Renewable energy,1994,1,17,0,0
Renewable energy,1995,1,17,0,0
Renewable energy,1996,1,17,0,0
Renewable energy,1997,1,17,0,0
Renewable energy,1998,1,17,0,0
Renewable energy,1999,1,17,0,0
Renewable energy,2000,1,17,0,0
Renewable energy,2001,1,17,0,0
Renewable energy,2002,1,1.70E+01,9.87E-07,9.87E-07
Renewable energy,2003,1,1.70E+01,8.83E-06,8.83E-06
Renewable energy,2004,1,1.70E+01,1.85E-05,1.85E-05
Renewable energy,2005,1,1.70E+01,3.29E-05,3.29E-05
Renewable energy,2006,1,1.70E+01,6.74E-05,6.74E-05
Renewable energy,2007,1,17,0.000101363,0.000101363
Renewable energy,2008,1,17,0.000172006,0.000172006
Renewable energy,2009,1,17,0.000294667,0.000294667
Renewable energy,2010,1,17,0.000482466,0.000482466
Renewable energy,2011,1,17,0.000620396,0.000620396
Renewable energy,2012,1,17,0.000927273,0.000927273
Renewable energy,2013,1,17,0.001287016,0.001287016
Renewable energy,2014,1,17,0.001631172,0.001631172
Renewable energy,2015,1,17,0.001917518,0.001917518
Renewable energy,2016,1,17,0.002041111,0.002041111
Renewable energy,2017,1,17,0.002584179,0.002584179
Renewable energy,2018,1,17,0.002779327,0.002779327
Renewable energy,2019,1,17,0.003863997,0.003863997
Renewable energy,1965,1,19,,
Renewable energy,1966,1,19,,
Renewable energy,1967,1,19,,
Renewable energy,1968,1,19,,
Renewable energy,1969,1,19,,
Renewable energy,1970,1,19,,
Renewable energy,1971,1,19,,
Renewable energy,1972,1,19,,
Renewable energy,1973,1,19,,
Renewable energy,1974,1,19,,
Renewable energy,1975,1,19,,
Renewable energy,1976,1,19,,
Renewable energy,1977,1,19,,
Renewable energy,1978,1,19,,
Renewable energy,1979,1,19,,
Renewable energy,1980,1,19,,
Renewable energy,1981,1,19,,
Renewable energy,1982,1,19,,
Renewable energy,1983,1,19,,
Renewable energy,1984,1,19,,
Renewable energy,1985,1,19,0,0
Renewable energy,1986,1,19,0,0
Renewable energy,1987,1,19,0,0
Renewable energy,1988,1,19,0,0
Renewable energy,1989,1,19,0,0
Renewable energy,1990,1,19,0,0
Renewable energy,1991,1,19,0,0
Renewable energy,1992,1,19,0,0
Renewable energy,1993,1,19,0,0
Renewable energy,1994,1,19,0,0
Renewable energy,1995,1,19,0,0
Renewable energy,1996,1,19,0,0
Renewable energy,1997,1,19,0,0
Renewable energy,1998,1,19,0,0
Renewable energy,1999,1,19,0,0
Renewable energy,2000,1,19,0,0
Renewable energy,2001,1,19,0,0
Renewable energy,2002,1,19,0,0
Renewable energy,2003,1,19,0,0
Renewable energy,2004,1,1.90E+01,9.84E-06,9.84E-06
Renewable energy,2005,1,1.90E+01,9.68E-06,9.68E-06
Renewable energy,2006,1,1.90E+01,2.89E-05,2.89E-05
Renewable energy,2007,1,19,0.000143438,0.000143438
Renewable energy,2008,1,19,0.000323106,0.000619106
Renewable energy,2009,1,19,0.000576111,0.001427111
Renewable energy,2010,1,19,0.000797853,0.002203853
Renewable energy,2011,1,19,0.000923598,0.002070598
Renewable energy,2012,1,19,0.000936545,0.002157545
Renewable energy,2013,1,19,0.000833205,0.001795205
Renewable energy,2014,1,19,0.000824551,0.001850373
Renewable energy,2015,1,19,0.001293214,0.002100553
Renewable energy,2016,1,19,0.001747278,0.002481088
Renewable energy,2017,1,19,0.002628,0.003367221
Renewable energy,2018,1,19,0.002916842,0.003707405
Renewable energy,2019,1,19,0.00303103,0.003826422
Renewable energy,1965,1,21,0,0
Renewable energy,1966,1,21,0,0
Renewable energy,1967,1,21,0,0
Renewable energy,1968,1,21,0,0
Renewable energy,1969,1,21,0,0
Renewable energy,1970,1,21,0,0
Renewable energy,1971,1,21,0,0
Renewable energy,1972,1,21,0,0
Renewable energy,1973,1,21,0.00116,0.00116
Renewable energy,1974,1,21,0.00108,0.00108
Renewable energy,1975,1,21,0.00083,0.00083
Renewable energy,1976,1,21,0.00057,0.00057
Renewable energy,1977,1,21,0.00247,0.00247
Renewable energy,1978,1,21,0.0026,0.0026
Renewable energy,1979,1,21,0.00315,0.00315
Renewable energy,1980,1,21,0.003,0.003
Renewable energy,1981,1,21,0.00291,0.00291
Renewable energy,1982,1,21,0.00046,0.00046
Renewable energy,1983,1,21,0.00022,0.00022
Renewable energy,1984,1,21,0.00024,0.00024
Renewable energy,1985,1,21,0.00053,0.00053
Renewable energy,1986,1,21,0.00119,0.00119
Renewable energy,1987,1,21,0.00148,0.00148
Renewable energy,1988,1,21,0.00188,0.00188
Renewable energy,1989,1,21,0.00198,0.00198
Renewable energy,1990,1,21,0.00289,0.00289
Renewable energy,1991,1,21,0.00307,0.00307
Renewable energy,1992,1,21,0.00276,0.00276
Renewable energy,1993,1,21,0.00253,0.00253
Renewable energy,1994,1,21,0.00254,0.00254
Renewable energy,1995,1,21,0.0033,0.0033
Renewable energy,1996,1,21,0.00322,0.00322
Renewable energy,1997,1,21,0.00283,0.00283
Renewable energy,1998,1,21,0.0037,0.0037
Renewable energy,1999,1,21,0.00509,0.00509
Renewable energy,2000,1,21,0.00584,0.00584
Renewable energy,2001,1,21,0.006298831,0.006298831
Renewable energy,2002,1,21,0.007679613,0.007679613
Renewable energy,2003,1,21,0.009268269,0.009268269
Renewable energy,2004,1,21,0.011499363,0.011499363
Renewable energy,2005,1,21,0.017604684,0.017604684
Renewable energy,2006,1,21,0.024951509,0.024951509
Renewable energy,2007,1,21,0.029615063,0.029615063
Renewable energy,2008,1,21,0.038088447,0.038088447
Renewable energy,2009,1,21,0.048270556,0.053805585
Renewable energy,2010,1,21,0.058031379,0.073048385
Renewable energy,2011,1,21,0.076322128,0.091170916
Renewable energy,2012,1,21,0.093664681,0.108331354
Renewable energy,2013,1,21,0.104082582,0.118591986
Renewable energy,2014,1,21,0.109708329,0.127078557
Renewable energy,2015,1,21,0.129265875,0.140152991
Renewable energy,2016,1,21,0.126589846,0.144874878
Renewable energy,2017,1,21,0.1403829,0.160226039
Renewable energy,2018,1,21,0.150649526,0.170338787
Renewable energy,2019,1,21,0.165860786,0.1855423
Renewable energy,1970,1,26,,
Renewable energy,1971,1,26,,
Renewable energy,1972,1,26,,
Renewable energy,1973,1,26,,
Renewable energy,1974,1,26,,
Renewable energy,1975,1,26,,
Renewable energy,1976,1,26,,
Renewable energy,1977,1,26,,
Renewable energy,1978,1,26,,
Renewable energy,1979,1,26,,
Renewable energy,1980,1,26,,
Renewable energy,1981,1,26,,
Renewable energy,1982,1,26,,
Renewable energy,1983,1,26,,
Renewable energy,1984,1,26,,
Renewable energy,1985,1,26,,
Renewable energy,1986,1,26,,
Renewable energy,1987,1,26,,
Renewable energy,1988,1,26,,
Renewable energy,1989,1,26,,
Renewable energy,1990,1,26,,
Renewable energy,1991,1,26,,
Renewable energy,1992,1,26,,
Renewable energy,1993,1,26,,
Renewable energy,1994,1,26,,
Renewable energy,1995,1,26,,
Renewable energy,1996,1,26,,
Renewable energy,1997,1,26,,
Renewable energy,1998,1,26,,
Renewable energy,1999,1,26,,
Renewable energy,2000,1,26,,
Renewable energy,2001,1,26,,
Renewable energy,2002,1,26,,
Renewable energy,2003,1,26,,
Renewable energy,2004,1,26,,
Renewable energy,2005,1,26,,
Renewable energy,2006,1,26,,
Renewable energy,2007,1,26,,
Renewable energy,2008,1,26,,
Renewable energy,2009,1,26,,
Renewable energy,2010,1,26,,
Renewable energy,2011,1,26,,
Renewable energy,2012,1,26,,
Renewable energy,2013,1,26,,
Renewable energy,2014,1,26,,
Renewable energy,2015,1,26,,
Renewable energy,2016,1,26,,
Renewable energy,2017,1,26,,
Renewable energy,2018,1,26,,
Renewable energy,2019,1,26,,
Renewable energy,1965,1,29,0,0
Renewable energy,1966,1,29,0,0
Renewable energy,1967,1,29,0,0
Renewable energy,1968,1,29,0,0
Renewable energy,1969,1,29,0,0
Renewable energy,1970,1,29,0.005146915,0.009260119
Renewable energy,1971,1,29,0.006333953,0.012011963
Renewable energy,1972,1,29,0.007165702,0.015906261
Renewable energy,1973,1,29,0.007508004,0.014415505
Renewable energy,1974,1,29,0.007851518,0.012098849
Renewable energy,1975,1,29,0.008671776,0.012293184
Renewable energy,1976,1,29,0.008643377,0.012488329
Renewable energy,1977,1,29,0.011168455,0.025452898
Renewable energy,1978,1,29,0.013319441,0.046983094
Renewable energy,1979,1,29,0.017760194,0.067705967
Renewable energy,1980,1,29,0.018055083,0.077573855
Renewable energy,1981,1,29,0.018736229,0.074058037
Renewable energy,1982,1,29,0.021784745,0.102684188
Renewable energy,1983,1,29,0.02984455,0.141906752
Renewable energy,1984,1,29,0.028516789,0.172683892
Renewable energy,1985,1,29,0.030671256,0.20799588
Renewable energy,1986,1,29,0.031939324,0.265711138
Renewable energy,1987,1,29,0.035656973,0.273727236
Renewable energy,1988,1,29,0.033397838,0.285613841
Renewable energy,1989,1,29,0.034031623,0.306468956
Renewable energy,1990,1,29,0.038590625,0.283730725
Renewable energy,1991,1,29,0.039996126,0.295558466
Renewable energy,1992,1,29,0.049293607,0.299362351
Renewable energy,1993,1,29,0.04983937,0.310613999
Renewable energy,1994,1,29,0.053882236,0.332029311
Renewable energy,1995,1,29,0.055937405,0.343552684
Renewable energy,1996,1,29,0.067547096,0.3669725
Renewable energy,1997,1,29,0.07382951,0.363133593
Renewable energy,1998,1,29,0.07510233,0.359079623
Renewable energy,1999,1,29,0.083780023,0.36841129
Renewable energy,2000,1,29,0.07856363,0.322242756
Renewable energy,2001,1,29,0.089667011,0.320372425
Renewable energy,2002,1,29,0.101544096,0.36209625
Renewable energy,2003,1,29,0.117255503,0.364907032
Renewable energy,2004,1,29,0.122166658,0.398293955
Renewable energy,2005,1,29,0.132508064,0.431323033
Renewable energy,2006,1,29,0.14513502,0.423735864
Renewable energy,2007,1,29,0.179069535,0.565294922
Renewable energy,2008,1,29,0.199273066,0.714639129
Renewable energy,2009,1,29,0.227742126,0.792203087
Renewable energy,2010,1,29,0.320257474,0.921926912
Renewable energy,2011,1,29,0.329638591,0.878427483
Renewable energy,2012,1,29,0.378481672,0.897472839
Renewable energy,2013,1,29,0.438285113,1.048374155
Renewable energy,2014,1,29,0.543337963,1.216573207
Renewable energy,2015,1,29,0.651752136,1.449828001
Renewable energy,2016,1,29,0.768701261,1.493715747
Renewable energy,2017,1,29,0.865054593,1.626045495
Renewable energy,2018,1,29,0.951273567,1.833379253
Renewable energy,2019,1,29,1.048779203,2.024106078
Renewable energy,1965,1,30,,
Renewable energy,1966,1,30,,
Renewable energy,1967,1,30,,
Renewable energy,1968,1,30,,
Renewable energy,1969,1,30,,
Renewable energy,1970,1,30,,
Renewable energy,1971,1,30,,
Renewable energy,1972,1,30,,
Renewable energy,1973,1,30,,
Renewable energy,1974,1,30,,
Renewable energy,1975,1,30,,
Renewable energy,1976,1,30,,
Renewable energy,1977,1,30,,
Renewable energy,1978,1,30,,
Renewable energy,1979,1,30,,
Renewable energy,1980,1,30,,
Renewable energy,1981,1,30,,
Renewable energy,1982,1,30,,
Renewable energy,1983,1,30,,
Renewable energy,1984,1,30,,
Renewable energy,1985,1,30,,
Renewable energy,1986,1,30,,
Renewable energy,1987,1,30,,
Renewable energy,1988,1,30,,
Renewable energy,1989,1,30,,
